#State,2013
CT,233996
ME,51163
MA,420748
NH,64118
RI,49962
VT,27723
DE,58028
MD,322234
NJ,509067
NY,1226619
PA,603872
IL,671407
IN,294212
MI,408218
OH,526196
WI,264126
IA,150512
KS,132153
MN,289125
MO,258135
NE,98250
ND,49772
SD,41142
AL,180727
AR,115745
FL,750511
GA,424606
KY,170667
LA,222008
MS,96979
NC,439672
SC,172176
TN,269602
VA,426423
WV,68541
AZ,261924
NM,84310
OK,164303
TX,1387598
CO,273721
ID,57029
MT,39846
UT,131017
WY,39538
AK,51542
CA,2050693
HI,70110
NV,123903
OR,211241
WA,381017
